Student_ID,Age,Gender,Branch,Graduation_Year,CGPA,LeetCode_Problems,DSA_Level,GitHub_Repositories,Open_Source_Contribution,Total_Projects,Major_Project_Level,AI_ML_Projects,Deployment_Experience,Internship_Count,Internship_Domain,Python_Level,SQL_Level,PowerBI_Level,MachineLearning_Level,Statistics_Level,DeepLearning_Level,LinkedIn_Profile,GitHub_Profile,Portfolio_Website,Industry_Certifications,Communication_Level,Target_Role,Preferred_Domain,Placement_Score,Placement_Status
4569,21,Male,IT,2028,7.87,16,Beginner,4,No,1,Basic,0,No,0,None,Intermediate,Intermediate,None,Beginner,Intermediate,Advanced,Yes,Yes,No,1,Good,Data Scientist,Data Science,33.38,Placed
4570,23,Female,Data Science,2027,8.02,26,Beginner,6,No,2,Intermediate,1,Yes,1,Other,Beginner,Intermediate,Intermediate,Beginner,Beginner,None,Yes,Yes,No,3,Excellent,Machine Learning Engineer,AI/ML,40.93,Placed
4571,24,Female,IT,2025,8.9,79,Beginner,4,No,1,Basic,0,No,0,None,Intermediate,Beginner,Intermediate,Beginner,Intermediate,Beginner,Yes,Yes,Yes,0,Average,Software Developer,Software Development,33.28,Not Placed
4572,23,Female,CSE,2027,6.87,151,Intermediate,5,No,2,Intermediate,2,No,1,Data Science,Advanced,Intermediate,Intermediate,Intermediate,Beginner,Advanced,Yes,Yes,No,1,Average,Machine Learning Engineer,AI/ML,44.0,Placed
4573,23,Male,Data Science,2026,6.01,128,Intermediate,4,Yes,3,Intermediate,3,Yes,0,None,Intermediate,None,None,None,Advanced,Beginner,Yes,Yes,No,6,Good,AI Engineer,AI/ML,39.44,Placed
4574,21,Female,ECE,2028,7.7,154,Intermediate,7,No,4,Intermediate,3,Yes,1,Data Science,Intermediate,Intermediate,None,Intermediate,Intermediate,Beginner,Yes,Yes,No,5,Average,Machine Learning Engineer,AI/ML,47.61,Placed
4575,22,Male,AI/ML,2028,6.08,283,Intermediate,6,No,3,Intermediate,1,Yes,1,Data Analytics,Advanced,Intermediate,None,None,Beginner,Beginner,Yes,Yes,No,7,Good,Data Analyst,Data Analytics,45.8,Not Placed
4576,24,Female,IT,2027,9.95,82,Beginner,7,No,2,Intermediate,2,No,1,Data Science,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Advanced,Yes,Yes,Yes,4,Excellent,AI Engineer,AI/ML,51.33,Not Placed
4577,21,Female,IT,2026,8.96,224,Intermediate,7,No,4,Intermediate,0,Yes,1,Data Science,Advanced,Beginner,Beginner,Intermediate,Intermediate,Beginner,Yes,Yes,No,6,Excellent,Data Scientist,Data Science,56.78,Placed
4578,23,Male,CSE,2026,9.66,147,Intermediate,11,No,0,Basic,0,No,0,None,Intermediate,Beginner,None,Intermediate,Intermediate,Intermediate,Yes,Yes,No,1,Average,Software Developer,Software Development,38.22,Placed
4579,21,Female,Data Science,2028,7.56,302,Advanced,7,Yes,6,Advanced,0,Yes,2,Data Analytics,Intermediate,Intermediate,Intermediate,Intermediate,Beginner,Advanced,No,Yes,Yes,0,Average,Data Analyst,Data Analytics,62.15,Not Placed
4580,22,Male,CSE,2025,8.05,159,Intermediate,3,No,3,Intermediate,2,Yes,1,Other,Intermediate,Intermediate,None,Intermediate,Beginner,Advanced,No,Yes,No,3,Good,Data Analyst,Data Analytics,49.38,Not Placed
4581,24,Male,ECE,2026,7.04,370,Advanced,7,No,5,Advanced,3,Yes,1,Web Development,Intermediate,Intermediate,Beginner,None,Intermediate,Advanced,Yes,Yes,Yes,2,Good,Software Developer,Software Development,56.83,Not Placed
4582,22,Male,IT,2028,8.38,211,Intermediate,8,No,1,Basic,0,No,0,None,Beginner,Beginner,Beginner,Intermediate,Beginner,Advanced,No,Yes,Yes,5,Average,Data Analyst,Data Analytics,39.92,Placed
4583,20,Male,CSE,2028,6.28,261,Intermediate,6,No,2,Intermediate,0,Yes,3,Cloud,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,Beginner,Yes,Yes,Yes,2,Average,Data Analyst,Data Analytics,50.28,Placed
4584,24,Female,CSE,2026,5.0,80,Beginner,5,No,2,Intermediate,2,No,1,Other,Intermediate,Intermediate,Advanced,Intermediate,Intermediate,Intermediate,No,Yes,No,4,Good,Data Engineer,Data Engineering,39.0,Not Placed
4585,22,Male,Data Science,2026,6.71,297,Intermediate,9,No,1,Basic,1,Yes,0,None,Beginner,Beginner,None,Intermediate,Intermediate,Beginner,Yes,Yes,No,8,Average,Machine Learning Engineer,AI/ML,38.58,Placed
4586,23,Male,AI/ML,2027,6.04,374,Advanced,4,Yes,1,Basic,1,No,0,None,Advanced,Intermediate,Beginner,None,Beginner,Intermediate,Yes,Yes,No,0,Excellent,Data Scientist,Data Science,42.89,Not Placed
4587,24,Female,CSE,2025,8.98,194,Intermediate,6,No,0,Basic,0,No,0,None,Intermediate,Advanced,Beginner,None,None,Intermediate,Yes,Yes,No,5,Good,Data Analyst,Data Analytics,39.77,Not Placed
4588,24,Female,AI/ML,2027,9.32,107,Intermediate,3,No,1,Basic,1,No,2,Cloud,Intermediate,Intermediate,None,None,Intermediate,Advanced,Yes,Yes,No,4,Good,Software Developer,Software Development,46.64,Placed
4589,21,Female,AI/ML,2027,6.1,267,Intermediate,6,No,1,Basic,1,No,0,None,Intermediate,Beginner,Intermediate,Beginner,Intermediate,Beginner,Yes,Yes,No,1,Average,Data Scientist,Data Science,33.0,Not Placed
4590,23,Female,CSE,2028,8.79,222,Intermediate,8,No,1,Basic,0,No,0,None,Intermediate,Beginner,None,Beginner,Intermediate,Beginner,No,Yes,No,1,Good,Data Engineer,Data Engineering,38.11,Not Placed
4591,20,Female,IT,2028,8.45,447,Advanced,5,No,3,Intermediate,0,No,1,Other,Intermediate,Intermediate,None,Intermediate,Beginner,Advanced,Yes,Yes,No,8,Good,Data Analyst,Data Analytics,58.0,Placed
4592,22,Male,ECE,2025,5.93,189,Intermediate,9,Yes,2,Intermediate,0,No,0,None,Intermediate,Intermediate,Advanced,Beginner,Beginner,Intermediate,No,Yes,No,3,Excellent,Machine Learning Engineer,AI/ML,43.0,Placed
4593,21,Male,IT,2027,7.11,123,Intermediate,2,No,3,Intermediate,3,Yes,2,Other,Intermediate,Beginner,None,Intermediate,None,Intermediate,No,Yes,Yes,0,Good,AI Engineer,AI/ML,46.26,Not Placed
4594,22,Male,IT,2027,6.92,145,Intermediate,5,No,5,Advanced,1,Yes,1,Other,Beginner,Advanced,Beginner,Beginner,Beginner,Beginner,Yes,Yes,Yes,0,Poor,Data Analyst,Data Analytics,43.42,Not Placed
4595,20,Male,CSE,2028,8.25,67,Beginner,4,No,2,Intermediate,1,No,0,None,Intermediate,Advanced,Beginner,Beginner,Beginner,Beginner,Yes,Yes,No,6,Average,Data Engineer,Data Engineering,37.4,Placed
4596,20,Female,CSE,2028,6.27,105,Intermediate,5,No,2,Intermediate,1,No,1,Cybersecurity,Beginner,Beginner,Advanced,Intermediate,Intermediate,Intermediate,Yes,Yes,No,1,Average,Software Developer,Software Development,38.71,Not Placed
4597,24,Male,CSE,2026,7.4,21,Beginner,3,No,3,Intermediate,0,Yes,0,None,Beginner,Advanced,Intermediate,None,Beginner,Intermediate,Yes,Yes,No,2,Average,Data Engineer,Data Engineering,34.82,Not Placed
4598,20,Female,IT,2027,6.81,119,Intermediate,5,No,5,Advanced,4,No,1,AI/ML,Intermediate,Beginner,None,Intermediate,Beginner,Intermediate,Yes,Yes,No,1,Average,Machine Learning Engineer,AI/ML,43.1,Not Placed
4599,22,Male,ECE,2025,7.97,271,Intermediate,2,Yes,3,Intermediate,1,No,3,Other,Beginner,Beginner,Beginner,None,Beginner,Advanced,No,Yes,No,2,Excellent,Data Analyst,Data Analytics,53.0,Placed
4600,23,Male,IT,2027,7.28,477,Advanced,3,No,3,Intermediate,2,Yes,0,None,Advanced,Beginner,None,Intermediate,Intermediate,Intermediate,Yes,Yes,No,2,Excellent,Data Analyst,Data Analytics,54.42,Placed
4601,23,Male,IT,2028,6.96,100,Intermediate,2,No,2,Intermediate,0,No,2,Other,Intermediate,None,Beginner,Intermediate,Beginner,Beginner,Yes,Yes,No,4,Excellent,Machine Learning Engineer,AI/ML,45.22,Not Placed
4602,24,Female,Data Science,2026,7.29,204,Intermediate,12,Yes,1,Basic,0,No,0,None,Beginner,Beginner,Advanced,Intermediate,Intermediate,Intermediate,Yes,Yes,No,2,Average,Software Developer,Software Development,38.24,Placed
4603,22,Female,AI/ML,2027,9.54,123,Intermediate,6,No,2,Intermediate,2,Yes,1,Cloud,Intermediate,Intermediate,None,Beginner,Beginner,Intermediate,Yes,Yes,No,3,Good,Machine Learning Engineer,AI/ML,48.32,Placed
4604,22,Female,AI/ML,2025,7.08,99,Beginner,7,No,1,Basic,1,No,0,None,Intermediate,Beginner,None,Intermediate,Intermediate,Intermediate,No,Yes,No,1,Good,Software Developer,Software Development,32.34,Not Placed
4605,20,Male,CSE,2028,6.46,53,Beginner,7,No,2,Intermediate,0,Yes,2,Data Science,Beginner,Advanced,None,Beginner,Intermediate,Intermediate,Yes,Yes,No,1,Good,Data Scientist,Data Science,40.82,Not Placed
4606,22,Female,CSE,2026,8.08,351,Advanced,6,Yes,3,Intermediate,3,No,1,Data Analytics,Advanced,Intermediate,Beginner,Beginner,Intermediate,Beginner,Yes,Yes,Yes,4,Average,Machine Learning Engineer,AI/ML,54.12,Placed
4607,21,Male,Data Science,2027,7.36,30,Beginner,3,No,2,Intermediate,0,No,2,AI/ML,Beginner,None,None,Advanced,Intermediate,Beginner,Yes,Yes,No,8,Good,AI Engineer,AI/ML,42.17,Placed
4608,20,Male,AI/ML,2025,6.08,180,Intermediate,5,No,5,Advanced,2,No,1,Other,Intermediate,Beginner,None,Beginner,Intermediate,Intermediate,Yes,Yes,No,1,Good,Machine Learning Engineer,AI/ML,44.06,Not Placed
4609,21,Female,Data Science,2028,9.73,38,Beginner,9,Yes,3,Intermediate,3,Yes,1,Data Analytics,Intermediate,None,None,Beginner,Intermediate,Intermediate,No,Yes,No,1,Good,Software Developer,Software Development,44.53,Not Placed
4610,24,Male,Data Science,2025,7.15,85,Beginner,5,No,5,Advanced,0,No,1,Data Science,Intermediate,Intermediate,Advanced,Advanced,Intermediate,Intermediate,Yes,Yes,No,3,Excellent,Software Developer,Software Development,51.38,Placed
4611,23,Female,CSE,2027,7.12,338,Advanced,5,Yes,2,Intermediate,0,No,1,Cybersecurity,Intermediate,Intermediate,None,Advanced,None,Intermediate,Yes,Yes,No,3,Average,Data Analyst,Data Analytics,49.21,Not Placed
4612,24,Male,AI/ML,2028,7.66,51,Beginner,9,Yes,1,Basic,0,Yes,2,Cloud,Beginner,Beginner,None,Beginner,Beginner,Advanced,Yes,Yes,No,6,Average,AI Engineer,AI/ML,39.78,Not Placed
4613,23,Female,AI/ML,2027,9.23,168,Intermediate,8,Yes,3,Intermediate,3,Yes,1,Other,Beginner,Beginner,Beginner,Beginner,Beginner,Intermediate,No,Yes,No,1,Good,Machine Learning Engineer,AI/ML,47.98,Placed
4614,24,Female,AI/ML,2026,5.82,298,Intermediate,5,No,2,Intermediate,2,Yes,1,Data Science,Advanced,Advanced,None,Beginner,None,Beginner,Yes,Yes,Yes,4,Excellent,Machine Learning Engineer,AI/ML,47.71,Placed
4615,22,Male,IT,2027,7.78,176,Intermediate,5,No,2,Intermediate,2,Yes,1,Data Analytics,Intermediate,None,Intermediate,Beginner,Intermediate,Beginner,No,Yes,No,2,Poor,Data Analyst,Data Analytics,40.3,Placed
4616,21,Female,AI/ML,2026,9.59,182,Intermediate,6,Yes,2,Intermediate,1,No,3,AI/ML,Beginner,None,None,Intermediate,Beginner,Intermediate,Yes,Yes,No,2,Poor,Machine Learning Engineer,AI/ML,47.91,Placed
4617,23,Male,Data Science,2027,7.63,174,Intermediate,6,No,3,Intermediate,2,No,2,Cloud,Beginner,Beginner,None,Beginner,Beginner,Intermediate,Yes,Yes,Yes,2,Excellent,Machine Learning Engineer,AI/ML,47.07,Placed
4618,20,Female,IT,2025,6.26,258,Intermediate,4,No,8,Advanced,2,Yes,0,None,Advanced,Intermediate,Intermediate,None,Advanced,Intermediate,Yes,Yes,Yes,4,Average,AI Engineer,AI/ML,51.89,Not Placed
4619,21,Male,IT,2025,6.88,292,Intermediate,10,No,7,Advanced,1,Yes,1,Cloud,Advanced,Advanced,Beginner,Advanced,None,Intermediate,No,Yes,No,3,Average,Software Developer,Software Development,56.04,Not Placed
4620,20,Male,IT,2028,7.71,161,Intermediate,7,No,0,Basic,0,No,3,Data Science,Intermediate,Advanced,None,None,Intermediate,Beginner,Yes,Yes,Yes,4,Average,Machine Learning Engineer,AI/ML,44.44,Not Placed
4621,21,Male,CSE,2025,8.83,142,Intermediate,6,No,3,Intermediate,1,No,0,None,Intermediate,None,Beginner,Intermediate,None,Beginner,No,Yes,No,1,Poor,Machine Learning Engineer,AI/ML,36.09,Not Placed
4622,21,Male,CSE,2025,7.16,36,Beginner,6,No,8,Advanced,6,Yes,0,None,Beginner,Intermediate,Beginner,Intermediate,Beginner,Beginner,Yes,Yes,Yes,1,Excellent,Data Analyst,Data Analytics,46.06,Not Placed
4623,24,Female,CSE,2026,8.33,68,Beginner,6,No,3,Intermediate,0,Yes,1,Cloud,Intermediate,Advanced,Advanced,Intermediate,Beginner,Beginner,Yes,Yes,Yes,5,Average,AI Engineer,AI/ML,47.18,Placed
4624,23,Male,CSE,2025,6.06,172,Intermediate,5,Yes,5,Advanced,1,No,1,Data Science,Advanced,Intermediate,None,Beginner,Beginner,Beginner,Yes,Yes,Yes,1,Average,Data Scientist,Data Science,45.1,Not Placed
4625,23,Male,ECE,2026,6.06,23,Beginner,5,No,4,Intermediate,2,Yes,1,Web Development,Intermediate,Beginner,Advanced,Beginner,Beginner,Intermediate,Yes,Yes,Yes,3,Poor,Data Analyst,Data Analytics,37.06,Not Placed
4626,21,Male,Data Science,2026,7.02,63,Beginner,7,No,2,Intermediate,0,No,0,None,Advanced,Beginner,None,Intermediate,Intermediate,Advanced,Yes,Yes,No,3,Poor,AI Engineer,AI/ML,34.18,Not Placed
4627,22,Male,CSE,2026,8.94,102,Intermediate,6,No,4,Intermediate,3,Yes,0,None,Advanced,Advanced,Advanced,None,Intermediate,Intermediate,Yes,Yes,No,3,Good,Data Engineer,Data Engineering,50.41,Placed
4628,22,Female,CSE,2027,7.57,46,Beginner,3,No,3,Intermediate,0,Yes,2,Cybersecurity,Intermediate,Intermediate,Beginner,Advanced,Intermediate,None,Yes,Yes,No,8,Good,Data Scientist,Data Science,49.53,Placed
4629,20,Female,CSE,2026,7.79,64,Beginner,1,No,3,Intermediate,3,No,1,Data Science,Beginner,Beginner,Beginner,Beginner,Beginner,Advanced,Yes,Yes,Yes,3,Poor,Software Developer,Software Development,36.04,Not Placed
4630,20,Male,Data Science,2027,7.78,182,Intermediate,6,No,3,Intermediate,2,Yes,2,Cybersecurity,Advanced,Beginner,Intermediate,None,None,Intermediate,Yes,Yes,No,5,Good,Data Engineer,Data Engineering,50.09,Placed
4631,24,Female,IT,2026,8.61,121,Intermediate,10,Yes,4,Intermediate,2,Yes,1,Cloud,Advanced,Intermediate,None,None,Intermediate,Beginner,Yes,Yes,Yes,3,Good,Data Scientist,Data Science,50.93,Placed
4632,21,Female,IT,2027,6.89,217,Intermediate,2,No,1,Basic,1,No,0,None,Intermediate,Beginner,Intermediate,Advanced,Beginner,Intermediate,Yes,Yes,No,1,Poor,AI Engineer,AI/ML,34.84,Placed
4633,20,Male,ECE,2028,8.19,98,Beginner,5,No,3,Intermediate,3,No,3,Web Development,Advanced,None,Advanced,Intermediate,Beginner,Intermediate,No,Yes,No,0,Average,Data Analyst,Data Analytics,46.75,Placed
4634,20,Female,CSE,2028,6.67,120,Intermediate,6,No,0,Basic,0,No,0,None,Intermediate,Intermediate,None,Intermediate,Intermediate,Beginner,Yes,Yes,Yes,1,Good,Data Analyst,Data Analytics,35.04,Not Placed
4635,21,Male,AI/ML,2027,9.48,158,Intermediate,0,No,3,Intermediate,0,Yes,1,Cybersecurity,Intermediate,Beginner,Beginner,Intermediate,Beginner,Intermediate,Yes,No,No,0,Average,Data Scientist,Data Science,47.33,Not Placed
4636,24,Female,CSE,2028,6.7,68,Beginner,6,No,5,Advanced,4,No,2,Cloud,Intermediate,Beginner,Beginner,Beginner,Intermediate,Beginner,Yes,Yes,Yes,4,Poor,Data Analyst,Data Analytics,41.92,Placed
4637,20,Female,AI/ML,2025,6.62,190,Intermediate,4,No,1,Basic,0,No,2,Cybersecurity,Advanced,Intermediate,Intermediate,Beginner,Intermediate,Advanced,Yes,Yes,Yes,0,Good,AI Engineer,AI/ML,46.09,Placed
4638,24,Male,ECE,2026,8.05,54,Beginner,8,No,1,Basic,0,Yes,1,Data Analytics,None,None,Intermediate,None,Beginner,Intermediate,Yes,Yes,No,4,Good,Data Scientist,Data Science,33.51,Not Placed
4639,23,Female,Data Science,2027,7.58,75,Beginner,5,Yes,2,Intermediate,2,Yes,0,None,Intermediate,None,Beginner,None,Beginner,None,No,Yes,No,4,Average,Data Scientist,Data Science,32.58,Not Placed
4640,24,Female,IT,2028,7.83,86,Beginner,9,No,0,Basic,0,No,0,None,Beginner,None,Intermediate,Intermediate,Intermediate,Intermediate,Yes,Yes,No,2,Average,Data Analyst,Data Analytics,30.05,Not Placed
4641,22,Male,AI/ML,2028,7.73,79,Beginner,4,No,3,Intermediate,2,No,0,None,Beginner,Beginner,Intermediate,Intermediate,Advanced,Intermediate,Yes,Yes,No,8,Good,Data Scientist,Data Science,41.94,Not Placed
4642,22,Female,CSE,2025,6.41,138,Intermediate,3,No,2,Intermediate,0,No,2,Cybersecurity,Intermediate,Beginner,Beginner,Intermediate,Beginner,None,Yes,Yes,No,1,Average,Machine Learning Engineer,AI/ML,39.39,Placed
4643,24,Male,CSE,2026,9.11,79,Beginner,2,No,4,Intermediate,0,Yes,2,Data Analytics,Intermediate,Beginner,Beginner,Advanced,Intermediate,None,Yes,Yes,No,7,Good,Machine Learning Engineer,AI/ML,52.4,Placed
4644,22,Female,AI/ML,2025,8.39,113,Intermediate,4,No,4,Intermediate,4,Yes,0,None,Advanced,Intermediate,None,Intermediate,Intermediate,Beginner,No,Yes,No,2,Average,AI Engineer,AI/ML,45.38,Not Placed
4645,23,Female,IT,2027,8.86,280,Intermediate,3,No,2,Intermediate,2,No,0,None,Beginner,None,Beginner,Beginner,Beginner,Beginner,Yes,Yes,No,4,Excellent,AI Engineer,AI/ML,42.72,Not Placed
4646,21,Male,CSE,2028,6.97,297,Intermediate,3,No,3,Intermediate,0,No,1,Web Development,Beginner,Beginner,Advanced,None,Advanced,Intermediate,Yes,Yes,Yes,2,Average,Data Analyst,Data Analytics,43.5,Not Placed
4647,22,Male,IT,2028,7.92,1,Beginner,5,No,2,Intermediate,0,Yes,2,AI/ML,Advanced,None,Intermediate,Intermediate,None,Intermediate,Yes,Yes,No,0,Poor,Data Analyst,Data Analytics,38.96,Not Placed
4648,22,Female,IT,2028,7.7,182,Intermediate,4,No,2,Intermediate,2,Yes,1,Data Analytics,Beginner,Intermediate,None,Beginner,Beginner,Beginner,Yes,Yes,Yes,7,Good,Data Scientist,Data Science,46.03,Placed
4649,24,Male,AI/ML,2025,8.63,17,Beginner,6,No,3,Intermediate,3,No,1,Cloud,Intermediate,Intermediate,None,Beginner,Intermediate,None,Yes,Yes,No,1,Excellent,Data Scientist,Data Science,40.92,Placed
4650,23,Male,IT,2025,8.66,191,Intermediate,4,No,3,Intermediate,1,No,1,AI/ML,Intermediate,None,None,None,None,Intermediate,Yes,Yes,Yes,2,Good,Data Scientist,Data Science,42.18,Not Placed
4651,21,Male,AI/ML,2026,7.69,250,Intermediate,6,No,5,Advanced,0,Yes,2,Data Analytics,Advanced,Intermediate,Intermediate,Intermediate,Intermediate,Advanced,Yes,Yes,Yes,7,Poor,Data Engineer,Data Engineering,60.13,Placed
4652,24,Male,Data Science,2027,5.98,90,Beginner,5,Yes,2,Intermediate,0,Yes,3,Data Analytics,Intermediate,Beginner,Intermediate,Intermediate,Beginner,Beginner,Yes,Yes,No,2,Excellent,AI Engineer,AI/ML,47.61,Placed
4653,24,Male,IT,2026,9.28,302,Advanced,2,Yes,3,Intermediate,2,No,3,Data Science,Beginner,Beginner,None,Intermediate,Advanced,Beginner,No,Yes,Yes,5,Average,Software Developer,Software Development,59.79,Placed
4654,23,Male,ECE,2026,8.06,70,Beginner,6,No,0,Basic,0,No,1,Cloud,None,Beginner,None,Advanced,Advanced,Intermediate,Yes,Yes,No,1,Good,Machine Learning Engineer,AI/ML,35.37,Not Placed
4655,21,Male,AI/ML,2028,6.89,270,Intermediate,9,Yes,2,Intermediate,2,No,0,None,Beginner,Beginner,Beginner,None,Intermediate,Intermediate,Yes,Yes,Yes,5,Average,Data Engineer,Data Engineering,39.33,Not Placed
4656,23,Female,AI/ML,2025,7.91,245,Intermediate,6,No,1,Basic,0,No,2,Cloud,Intermediate,Advanced,None,None,Intermediate,Beginner,Yes,Yes,No,7,Average,Data Analyst,Data Analytics,44.6,Placed
4657,21,Male,CSE,2027,5.99,34,Beginner,6,No,2,Intermediate,0,No,1,Data Analytics,Intermediate,Advanced,None,None,Intermediate,Beginner,Yes,Yes,No,2,Good,Data Scientist,Data Science,34.09,Placed
4658,23,Male,CSE,2026,8.56,96,Beginner,7,No,2,Intermediate,1,No,2,Cybersecurity,Advanced,None,None,Beginner,Intermediate,Intermediate,Yes,Yes,No,6,Good,Data Analyst,Data Analytics,45.56,Not Placed
4659,24,Male,Data Science,2027,6.03,28,Beginner,5,No,2,Intermediate,2,No,0,None,Intermediate,Beginner,Beginner,Beginner,Intermediate,Beginner,Yes,Yes,No,2,Good,Machine Learning Engineer,AI/ML,30.98,Placed
4660,24,Female,ECE,2028,7.28,47,Beginner,6,No,3,Intermediate,2,Yes,1,AI/ML,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Beginner,Yes,Yes,No,5,Average,Data Analyst,Data Analytics,42.76,Not Placed
4661,20,Male,AI/ML,2026,7.74,309,Advanced,6,No,3,Intermediate,3,Yes,0,None,Advanced,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,Yes,Yes,No,1,Good,Machine Learning Engineer,AI/ML,52.32,Placed
4662,22,Male,CSE,2025,8.54,190,Intermediate,5,No,2,Intermediate,2,No,0,None,Intermediate,Intermediate,None,None,Beginner,Intermediate,No,Yes,No,1,Good,Data Scientist,Data Science,39.83,Placed
4663,23,Male,CSE,2026,7.61,78,Beginner,7,No,3,Intermediate,0,No,1,Data Science,Intermediate,Beginner,None,Beginner,Intermediate,Intermediate,Yes,Yes,No,1,Average,Software Developer,Software Development,36.59,Placed
4664,20,Female,AI/ML,2028,8.13,18,Beginner,6,Yes,2,Intermediate,0,Yes,1,Data Science,Intermediate,Beginner,Intermediate,None,Beginner,Intermediate,Yes,Yes,No,3,Excellent,Data Scientist,Data Science,43.33,Not Placed
4665,22,Female,CSE,2026,7.47,27,Beginner,4,No,3,Intermediate,1,No,0,None,Beginner,Intermediate,None,None,None,Advanced,Yes,Yes,No,4,Excellent,Software Developer,Software Development,35.24,Not Placed
4666,23,Female,CSE,2028,7.47,115,Intermediate,6,No,5,Advanced,5,No,0,None,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,Intermediate,Yes,Yes,No,3,Good,Data Analyst,Data Analytics,46.96,Not Placed
4667,21,Female,IT,2026,7.59,319,Advanced,4,No,2,Intermediate,1,Yes,2,Cybersecurity,Beginner,None,Intermediate,Intermediate,Beginner,Beginner,Yes,Yes,No,0,Average,AI Engineer,AI/ML,48.07,Not Placed
4668,22,Female,CSE,2027,7.31,226,Intermediate,8,Yes,1,Basic,1,No,2,AI/ML,Beginner,Intermediate,Intermediate,Beginner,Beginner,Beginner,Yes,Yes,No,6,Good,Data Scientist,Data Science,45.51,Not Placed
4669,24,Male,AI/ML,2025,5.81,118,Intermediate,3,No,1,Basic,0,Yes,2,Data Science,Advanced,Advanced,Beginner,Beginner,Beginner,Intermediate,Yes,Yes,No,6,Excellent,Data Engineer,Data Engineering,47.79,Placed
4670,20,Female,IT,2028,6.73,118,Intermediate,7,No,0,Basic,0,No,0,None,Beginner,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Yes,Yes,No,2,Good,Machine Learning Engineer,AI/ML,33.23,Not Placed
4671,22,Male,CSE,2027,7.74,160,Intermediate,6,No,5,Advanced,4,No,1,Data Science,Advanced,Intermediate,None,Beginner,Intermediate,Beginner,Yes,Yes,No,2,Average,Data Scientist,Data Science,47.28,Not Placed
4672,22,Female,Data Science,2028,7.25,283,Intermediate,8,No,2,Intermediate,1,No,1,Data Analytics,Intermediate,Intermediate,Beginner,None,Intermediate,Intermediate,Yes,Yes,No,1,Good,Data Analyst,Data Analytics,43.44,Not Placed
4673,24,Female,Data Science,2026,7.34,57,Beginner,9,No,2,Intermediate,2,No,1,Other,Advanced,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Yes,Yes,Yes,2,Excellent,Data Scientist,Data Science,43.54,Not Placed
4674,23,Male,Data Science,2028,7.18,157,Intermediate,8,No,2,Intermediate,1,No,1,Data Science,Beginner,Intermediate,Beginner,Intermediate,None,Advanced,No,Yes,No,3,Poor,Machine Learning Engineer,AI/ML,38.92,Not Placed
